,ROW_ID,ORDER_ID,ORDER_DATE,PRIORITY,QUANTITY,SALES,DISCOUNT,MODE,PROFIT,UNIT_PRICE,SHIPPING_COSTS,CUSTOMER_ID,PROVINCE,REGION,SEGMENT,CATEGORY,SUB_CATEGORY,PRODUCT_NAME,PRODUCT_CONTAINER,SHIP_DATE,MANAGER,CUSTOMER_NAME,CUSTOMER_TYPE,ORDER_STATUS
3176,1313,9632,1/16/2012,Low,33,3633.03,0.09,Regular Air,1440.27,120.98,9.07,311,Alberta,The West Coast,Home Office,Office Supplies,Binders and Binder Accessories,GBC VeloBinder Electric Binding Machine,Small Box,1/20/2012,William,Andrew Roberts,Type - S,
3177,3170,22817,11/21/2012,Critical,27,6785.86,0.05,Delivery Truck,-740.07,262.11,62.74,311,Alberta,The West Coast,Home Office,Furniture,Tables,Bevis Boat-Shaped Conference Table,Jumbo Box,11/23/2012,William,Andrew Roberts,Type - S,
3178,4104,29218,5/29/2012,Low,13,2252.976,0.02,Regular Air,-54.36,205.99,8.99,311,Alberta,The West Coast,Home Office,Technology,Telephones and Communication,Talkabout T8097,Small Box,5/31/2012,William,Andrew Roberts,Type - S,
3179,4103,29218,5/29/2012,Low,26,74.02,0.04,Regular Air,8.13,2.88,0.7,311,Alberta,The West Coast,Home Office,Office Supplies,Pens & Art Supplies,Newell 340,Wrap Bag,5/29/2012,William,Andrew Roberts,Type - S,
3180,4102,29218,5/29/2012,Low,19,1823.02,0.04,Express Air,80.8,92.23,39.61,311,Alberta,The West Coast,Home Office,Furniture,Office Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",Medium Box,5/29/2012,William,Andrew Roberts,Type - S,
3181,4531,32228,11/4/2010,Critical,35,209.63,0.01,Regular Air,43.53,5.84,1.2,311,Alberta,The West Coast,Home Office,Office Supplies,Pens & Art Supplies,Newell 312,Wrap Bag,11/6/2010,William,Andrew Roberts,Type - S,
3182,5005,35686,10/2/2010,High,48,313.52,0.05,Regular Air,-254.68,6.48,9.17,311,Alberta,The West Coast,Home Office,Office Supplies,Paper,Xerox 1996,Small Box,10/4/2010,William,Andrew Roberts,Type - S,
3183,6288,44516,6/29/2011,Critical,17,57.96,0.06,Regular Air,-47.32,3.28,3.97,311,Alberta,The West Coast,Small Business,Office Supplies,Pens & Art Supplies,Newell 342,Wrap Bag,6/29/2011,William,Andrew Roberts,Type - S,
3184,6945,49602,3/8/2012,Not Specified,31,4878.64,0.03,Delivery Truck,-519.94,150.98,66.27,311,Alberta,The West Coast,Home Office,Furniture,Bookcases,Bush Mission Pointe Library,Jumbo Box,3/9/2012,William,Andrew Roberts,Type - S,
3185,8103,57827,7/2/2009,Medium,29,147.02,0.02,Regular Air,-77.03,4.98,5.49,311,Alberta,The West Coast,Home Office,Office Supplies,Paper,Xerox 1952,Small Box,7/3/2009,William,Andrew Roberts,Type - S,
3186,8102,57827,7/2/2009,Medium,24,2453.3,0.05,Delivery Truck,-111.4,100.98,35.84,311,Alberta,The West Coast,Home Office,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",Jumbo Box,7/4/2009,William,Andrew Roberts,Type - S,
3187,8254,59015,5/26/2012,Medium,32,1662.33,0.02,Regular Air,783.84,48.91,5.81,311,Ontario,Central Canada,Small Business,Office Supplies,Paper,Xerox 1891,Small Box,5/28/2012,Doug,Andrew Roberts,Type - S,
3188,8253,59015,5/26/2012,Medium,32,278.19,0.02,Regular Air,149.39,8.34,0.96,311,Ontario,Central Canada,Small Business,Furniture,Office Furnishings,Document Clip Frames,Wrap Bag,5/27/2012,Doug,Andrew Roberts,Type - S,
3189,8252,59015,5/26/2012,Medium,32,254.46,0.09,Regular Air,23.5,8.5,1.99,311,Ontario,Central Canada,Small Business,Technology,Computer Peripherals,Hewlett-Packard 4.7GB DVD+R Discs,Small Box,5/27/2012,Doug,Andrew Roberts,Type - S,
3190,1321,9664,4/7/2010,High,13,88.38,0.06,Regular Air,-64.95,6.48,8.4,757,Alberta,The West Coast,Small Business,Office Supplies,Paper,Xerox 212,Small Box,4/10/2010,William,Matthew Grinstein,Type - N,
3191,1901,13607,11/18/2010,Critical,13,315.29,0.0,Regular Air,-361.82,20.34,35.0,757,Alberta,The West Coast,Small Business,Office Supplies,Storage & Organization,Tennsco Commercial Shelving,Large Box,11/20/2010,William,Matthew Grinstein,Type - N,
3192,1900,13607,11/18/2010,Critical,37,109.9,0.09,Express Air,48.52,2.61,0.5,757,Alberta,The West Coast,Small Business,Office Supplies,Labels,Avery 479,Small Box,11/19/2010,William,Matthew Grinstein,Type - N,
3193,1899,13607,11/18/2010,Critical,12,440.6,0.07,Regular Air,2.97,39.48,1.99,757,Alberta,The West Coast,Small Business,Technology,Computer Peripherals,"80 Minute CD-R Spindle, 100/Pack - Staples",Small Box,11/19/2010,William,Matthew Grinstein,Type - N,
3194,2102,15015,11/25/2010,High,47,306.77,0.03,Regular Air,-102.06,6.24,5.22,757,Alberta,The West Coast,Small Business,Furniture,Office Furnishings,Eldon Expressions Mahogany Wood Desk Collection,Small Box,11/26/2010,William,Matthew Grinstein,Type - N,
3195,2711,19559,4/15/2010,High,14,1032.0275,0.07,Express Air,97.4,85.99,0.99,757,Alberta,The West Coast,Small Business,Technology,Telephones and Communication,Accessory34,Wrap Bag,4/18/2010,William,Matthew Grinstein,Type - N,
3196,2710,19559,4/15/2010,High,18,2445.212,0.02,Express Air,275.77,155.99,8.99,757,Alberta,The West Coast,Small Business,Technology,Telephones and Communication,CF 688,Small Box,4/16/2010,William,Matthew Grinstein,Type - N,
3197,2709,19559,4/15/2010,High,31,260.77,0.01,Regular Air,-8.75,8.34,4.82,757,Alberta,The West Coast,Small Business,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,Small Box,4/17/2010,William,Matthew Grinstein,Type - N,
3198,2924,21188,9/21/2011,Critical,29,21046.74,0.04,Regular Air,5217.27,699.99,24.49,757,Alberta,The West Coast,Small Business,Technology,Copiers and Fax,Canon Imageclass D680 Copier / Fax,Large Box,9/23/2011,William,Matthew Grinstein,Type - N,
3199,3895,27780,10/20/2012,Critical,39,1678.34,0.05,Regular Air,670.11,43.98,1.99,757,Alberta,The West Coast,Small Business,Technology,Computer Peripherals,"Memorex 80 Minute CD-R Spindle, 100/Pack",Small Box,10/21/2012,William,Matthew Grinstein,Type - N,
3200,3894,27780,10/20/2012,Critical,39,147.71,0.0,Regular Air,-30.25,3.68,1.32,757,Alberta,The West Coast,Small Business,Office Supplies,"Scissors, Rulers and Trimmers","*Staples* vLetter Openers, 2/Pack",Wrap Bag,10/20/2012,William,Matthew Grinstein,Type - N,
3201,3893,27780,10/20/2012,Critical,18,56.41,0.02,Regular Air,11.92,3.08,0.99,757,Alberta,The West Coast,Small Business,Office Supplies,Labels,Avery 481,Small Box,10/21/2012,William,Matthew Grinstein,Type - N,
3202,6081,43104,10/28/2012,High,50,4648.52,0.1,Delivery Truck,1676.7,100.97,14.0,757,Alberta,The West Coast,Small Business,Technology,Office Machines,Hewlett-Packard Deskjet 3820 Color Inkjet Printer,Jumbo Drum,10/31/2012,William,Matthew Grinstein,Type - N,
3203,6114,43301,8/21/2009,Critical,43,2221.2,0.01,Regular Air,-1127.22,48.91,35.0,757,Alberta,The West Coast,Small Business,Office Supplies,Storage & Organization,Tennsco Industrial Shelving,Large Box,8/23/2009,William,Matthew Grinstein,Type - N,
3204,6113,43301,8/21/2009,Critical,33,3537.84,0.0,Delivery Truck,-80.86,100.89,42.0,757,Alberta,The West Coast,Small Business,Furniture,Chairs & Chairmats,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,Jumbo Drum,8/22/2009,William,Matthew Grinstein,Type - N,
3205,6460,45989,8/23/2010,High,26,148.12,0.08,Regular Air,-51.62,5.58,5.3,757,Alberta,The West Coast,Small Business,Office Supplies,Envelopes,Staples Brown Kraft Recycled Clasp Envelopes,Small Box,8/23/2010,William,Matthew Grinstein,Type - N,
3206,7983,57063,6/2/2011,Medium,22,41.18,0.07,Regular Air,-0.64,1.88,0.79,757,Alberta,The West Coast,Small Business,Office Supplies,Rubber Bands,Staples Pushpins,Wrap Bag,6/4/2011,William,Matthew Grinstein,Type - N,
3207,7982,57063,6/2/2011,Medium,26,173.78,0.06,Regular Air,-96.26,6.48,7.49,757,Alberta,The West Coast,Small Business,Office Supplies,Paper,Xerox 220,Small Box,6/2/2011,William,Matthew Grinstein,Type - N,
3208,1336,9762,1/3/2009,High,12,262.76,0.05,Regular Air,-146.05,20.98,21.2,777,Alberta,The West Coast,Home Office,Furniture,Office Furnishings,36X48 HARDFLOOR CHAIRMAT,Medium Box,1/4/2009,William,Larry Tron,Type - N,Returned
3209,2154,15425,7/25/2011,Low,29,2896.14,0.08,Express Air,366.63,99.99,19.99,777,Alberta,The West Coast,Home Office,Technology,Computer Peripherals,U.S. Robotics 56K Internet Call Modem,Small Box,7/29/2011,William,Larry Tron,Type - N,
3210,2555,18496,5/15/2009,High,29,1267.42,0.01,Regular Air,177.79,40.99,19.99,777,Alberta,The West Coast,Corporate,Office Supplies,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",Small Box,5/18/2009,William,Larry Tron,Type - N,Returned
3211,2554,18496,5/15/2009,High,30,991.01,0.01,Regular Air,46.29,30.98,6.5,777,Alberta,The West Coast,Corporate,Technology,Computer Peripherals,Belkin ErgoBoard Keyboard,Small Box,5/16/2009,William,Larry Tron,Type - N,Returned
3212,3723,26627,10/30/2009,Medium,25,38.37,0.1,Regular Air,-13.88,1.6,1.29,777,Alberta,The West Coast,Home Office,Office Supplies,Pens & Art Supplies,Sanford Pocket Accent® Highlighters,Wrap Bag,10/30/2009,William,Larry Tron,Type - N,
3213,4602,32800,1/21/2009,Not Specified,40,751.94,0.07,Regular Air,69.08,19.98,8.68,777,Alberta,The West Coast,Home Office,Office Supplies,Paper,Southworth 25% Cotton Premium Laser Paper and Envelopes,Small Box,1/23/2009,William,Larry Tron,Type - N,
3214,4601,32800,1/21/2009,Not Specified,19,354.13,0.09,Regular Air,8.79,19.98,8.68,777,Alberta,The West Coast,Home Office,Office Supplies,Paper,Southworth 25% Cotton Premium Laser Paper and Envelopes,Small Box,1/22/2009,William,Larry Tron,Type - N,
3215,4600,32800,1/21/2009,Not Specified,33,11336.37,0.04,Delivery Truck,1161.75,355.98,58.92,777,Alberta,The West Coast,Home Office,Furniture,Chairs & Chairmats,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,Jumbo Drum,1/22/2009,William,Larry Tron,Type - N,
3216,5656,40007,8/30/2012,Not Specified,45,188.77,0.02,Regular Air,21.93,4.13,1.17,777,Alberta,The West Coast,Home Office,Office Supplies,Pens & Art Supplies,Newell 31,Wrap Bag,9/1/2012,William,Larry Tron,Type - N,
3217,5893,41794,5/27/2011,Critical,49,891.6075,0.06,Regular Air,100.59,20.99,4.81,777,Alberta,The West Coast,Home Office,Technology,Telephones and Communication,1726 Digital Answering Machine,Medium Box,5/29/2011,William,Larry Tron,Type - N,
3218,5892,41794,5/27/2011,Critical,21,58.14,0.04,Regular Air,-2.23,2.78,0.97,777,Alberta,The West Coast,Home Office,Office Supplies,Pens & Art Supplies,Newell 333,Wrap Bag,5/29/2011,William,Larry Tron,Type - N,
3219,5891,41794,5/27/2011,Critical,48,836.59,0.06,Regular Air,-106.8,17.99,8.65,777,Alberta,The West Coast,Home Office,Office Supplies,Pens & Art Supplies,Model L Table or Wall-Mount Pencil Sharpener,Small Box,5/28/2011,William,Larry Tron,Type - N,
3220,6110,43296,3/3/2012,Medium,41,1665.81,0.06,Regular Air,557.52,40.98,7.47,777,Alberta,The West Coast,Corporate,Office Supplies,Binders and Binder Accessories,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",Small Box,3/4/2012,William,Larry Tron,Type - N,
3221,7127,50849,10/4/2012,Low,47,307.37,0.04,Express Air,-249.27,6.48,9.17,777,Alberta,The West Coast,Home Office,Office Supplies,Paper,Xerox 1996,Small Box,10/9/2012,William,Larry Tron,Type - N,
3222,7417,52897,8/22/2009,Medium,40,2055.98,0.0,Regular Air,1016.86,47.9,5.86,777,Alberta,The West Coast,Home Office,Office Supplies,Paper,Xerox 1938,Small Box,8/24/2009,William,Larry Tron,Type - N,
3223,7747,55459,4/25/2009,Critical,5,126.95,0.0,Regular Air,-4.17,22.84,8.18,777,Alberta,The West Coast,Home Office,Office Supplies,Paper,Xerox 1991,Small Box,4/27/2009,William,Larry Tron,Type - N,
3224,1339,9792,7/23/2011,Low,14,84.09,0.02,Regular Air,-73.14,5.4,7.78,97,British Columbia,The West Coast,Consumer,Office Supplies,Binders and Binder Accessories,3M Organizer Strips,Small Box,7/23/2011,William,Sally Knutson,Type - N,
3225,2463,17926,11/10/2011,Critical,37,608.33,0.02,Regular Air,-70.04,15.31,8.78,97,British Columbia,The West Coast,Consumer,Office Supplies,Storage & Organization,Eldon Jumbo ProFile Portable File Boxes Graphite/Black,Small Box,11/12/2011,William,Sally Knutson,Type - N,
3226,2777,20038,2/26/2010,Low,42,173.44,0.05,Regular Air,-172.4,4.14,6.6,97,British Columbia,The West Coast,Consumer,Furniture,Office Furnishings,Eldon Image Series Black Desk Accessories,Small Box,2/28/2010,William,Sally Knutson,Type - N,
3227,3488,24833,7/16/2010,Not Specified,45,5205.83,0.08,Delivery Truck,-818.77,124.49,51.94,97,British Columbia,The West Coast,Small Business,Furniture,Tables,Bevis 36 x 72 Conference Tables,Jumbo Box,7/18/2010,William,Sally Knutson,Type - N,
3228,3515,25031,8/23/2009,High,20,100.11,0.07,Regular Air,-41.7,4.98,4.7,97,British Columbia,The West Coast,Consumer,Office Supplies,Paper,Staples Copy Paper (20Lb. and 84 Bright),Small Box,8/24/2009,William,Sally Knutson,Type - N,
3229,3514,25031,8/23/2009,High,24,4636.62,0.1,Regular Air,-318.45,209.37,69.0,97,British Columbia,The West Coast,Consumer,Furniture,Tables,Hon 2111 Invitation Series Corner Table,Large Box,8/25/2009,William,Sally Knutson,Type - N,
3230,3590,25633,8/1/2011,Low,36,5140.08,0.06,Delivery Truck,-582.43,145.98,51.92,97,British Columbia,The West Coast,Home Office,Furniture,Tables,Bevis Rectangular Conference Tables,Jumbo Box,8/6/2011,William,Sally Knutson,Type - N,
3231,3594,25635,5/29/2012,Critical,22,110.42,0.09,Regular Air,-36.6,5.08,3.63,97,British Columbia,The West Coast,Corporate,Furniture,Office Furnishings,"Master Caster Door Stop, Gray",Wrap Bag,5/30/2012,William,Sally Knutson,Type - N,
3232,3593,25635,5/29/2012,Critical,14,633.08,0.04,Express Air,145.48,42.98,4.62,97,British Columbia,The West Coast,Corporate,Office Supplies,Appliances,Belkin F9M820V08 8 Outlet Surge,Small Box,5/30/2012,William,Sally Knutson,Type - N,
3233,4894,34816,11/5/2010,Not Specified,43,2568.71,0.1,Regular Air,590.77,60.98,19.99,97,British Columbia,The West Coast,Corporate,Office Supplies,Envelopes,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",Small Box,11/7/2010,William,Sally Knutson,Type - N,
3234,4893,34816,11/5/2010,Not Specified,29,1158.45,0.1,Regular Air,267.16,41.71,4.5,97,British Columbia,The West Coast,Corporate,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector,Small Box,11/5/2010,William,Sally Knutson,Type - N,
3235,5617,39783,9/20/2012,Not Specified,29,94.5,0.02,Regular Air,39.9,3.15,0.5,97,British Columbia,The West Coast,Corporate,Office Supplies,Labels,Avery 520,Small Box,9/21/2012,William,Sally Knutson,Type - N,
3236,5616,39783,9/20/2012,Not Specified,31,295.97,0.02,Regular Air,5.02,8.85,5.6,97,British Columbia,The West Coast,Corporate,Office Supplies,Binders and Binder Accessories,GBC Standard Plastic Binding Systems Combs,Small Box,9/22/2012,William,Sally Knutson,Type - N,
3237,5615,39783,9/20/2012,Not Specified,19,82.43,0.04,Regular Air,-94.76,4.06,6.89,97,British Columbia,The West Coast,Corporate,Office Supplies,Appliances,Eureka Disposable Bags for Sanitaire® Vibra Groomer I® Upright Vac,Small Box,9/22/2012,William,Sally Knutson,Type - N,
3238,6087,43111,9/12/2011,High,27,4722.83,0.01,Regular Air,1749.78,165.98,19.99,97,British Columbia,The West Coast,Consumer,Office Supplies,Binders and Binder Accessories,GBC DocuBind P100 Manual Binding Machine,Small Box,9/13/2011,William,Sally Knutson,Type - N,
3239,6248,44256,11/19/2011,Low,49,1889.04,0.1,Express Air,182.15,40.97,8.99,97,British Columbia,The West Coast,Corporate,Office Supplies,Pens & Art Supplies,Sanford 52201 APSCO Electric Pencil Sharpener,Small Box,11/26/2011,William,Sally Knutson,Type - N,
3240,6247,44256,11/19/2011,Low,17,114.28,0.08,Regular Air,-38.72,6.48,5.84,97,British Columbia,The West Coast,Corporate,Office Supplies,Paper,Xerox 226,Small Box,11/24/2011,William,Sally Knutson,Type - N,
3241,6246,44256,11/19/2011,Low,39,301.36,0.09,Regular Air,48.45,8.01,2.87,97,British Columbia,The West Coast,Corporate,Office Supplies,Paper,"TOPS Money Receipt Book, Consecutively Numbered in Red,",Wrap Bag,11/28/2011,William,Sally Knutson,Type - N,
3242,6261,44320,4/29/2009,Medium,49,7002.08,0.1,Regular Air,-1640.51,154.13,69.0,97,British Columbia,The West Coast,Corporate,Furniture,Tables,Laminate Occasional Tables,Large Box,4/30/2009,William,Sally Knutson,Type - N,
3243,6706,47750,6/15/2010,Low,43,1097.6,0.05,Regular Air,216.12,25.38,8.99,97,British Columbia,The West Coast,Corporate,Furniture,Office Furnishings,"Executive Impressions 13"" Chairman Wall Clock",Small Box,6/20/2010,William,Sally Knutson,Type - N,
3244,6705,47750,6/15/2010,Low,37,102.46,0.08,Regular Air,36.64,2.88,0.5,97,British Columbia,The West Coast,Corporate,Office Supplies,Labels,Avery 492,Small Box,6/20/2010,William,Sally Knutson,Type - N,
3245,6707,47750,6/15/2010,Low,1,195.04,0.08,Regular Air,-149.41,167.27,35.0,97,Nova Scotia,The Atlantic Provinces,Corporate,Office Supplies,Storage & Organization,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,Large Box,6/15/2010,Erin,Sally Knutson,Type - N,
3246,6949,49634,3/23/2012,Not Specified,45,132.31,0.02,Regular Air,10.91,2.88,1.49,97,British Columbia,The West Coast,Consumer,Office Supplies,Binders and Binder Accessories,Avery Durable Binders,Small Box,3/25/2012,William,Sally Knutson,Type - N,
3247,6948,49634,3/23/2012,Not Specified,3,86.85,0.05,Regular Air,-67.22,28.48,1.99,97,Nova Scotia,The Atlantic Provinces,Consumer,Technology,Computer Peripherals,"Memorex 4.7GB DVD+RW, 3/Pack",Small Box,3/25/2012,Erin,Sally Knutson,Type - N,
3248,6947,49634,3/23/2012,Not Specified,39,403.73,0.06,Regular Air,-44.13,10.89,4.5,97,Nova Scotia,The Atlantic Provinces,Consumer,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,Small Box,3/24/2012,Erin,Sally Knutson,Type - N,
3249,8117,57959,12/30/2011,Medium,48,1269.79,0.08,Express Air,-65.33,26.31,5.89,97,British Columbia,The West Coast,Consumer,Technology,Computer Peripherals,"Micro Innovations Micro 3000 Keyboard, Black",Small Box,12/31/2011,William,Sally Knutson,Type - N,
3250,8116,57959,12/30/2011,Medium,40,239.86,0.04,Regular Air,-32.06,5.81,3.37,97,British Columbia,The West Coast,Consumer,Office Supplies,Rubber Bands,"Advantus Push Pins, Aluminum Head",Wrap Bag,12/31/2011,William,Sally Knutson,Type - N,
3251,1359,9895,4/20/2010,Low,9,54.79,0.05,Regular Air,-6.82,5.85,2.27,219,Alberta,The West Coast,Small Business,Office Supplies,Pens & Art Supplies,"Dixon My First Ticonderoga Pencil, #2",Wrap Bag,4/24/2010,William,Adam Bellavance,Type - E,Returned
3252,2459,17860,4/6/2011,Critical,16,139.0,0.05,Express Air,-96.33,7.77,9.23,219,Alberta,The West Coast,Small Business,Office Supplies,Appliances,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,Small Box,4/8/2011,William,Adam Bellavance,Type - E,
3253,2579,18596,10/2/2012,Low,32,416.8,0.01,Regular Air,223.38,12.53,0.5,219,Alberta,The West Coast,Small Business,Office Supplies,Labels,Avery 485,Small Box,10/4/2012,William,Adam Bellavance,Type - E,
3254,2578,18596,10/2/2012,Low,42,4917.69,0.02,Delivery Truck,126.31,110.98,30.0,219,Alberta,The West Coast,Small Business,Furniture,Chairs & Chairmats,Office Star Flex Back Scooter Chair with White Frame,Jumbo Drum,10/4/2012,William,Adam Bellavance,Type - E,
3255,3764,26887,5/15/2011,Critical,23,193.84,0.07,Express Air,-117.1,8.04,8.94,219,Alberta,The West Coast,Small Business,Office Supplies,Binders and Binder Accessories,"Fellowes Twister Kit, Gray/Clear, 3/pkg",Small Box,5/15/2011,William,Adam Bellavance,Type - E,
3256,3763,26887,5/15/2011,Critical,38,1637.78,0.08,Express Air,461.65,42.98,4.62,219,Alberta,The West Coast,Small Business,Office Supplies,Appliances,Belkin F9M820V08 8 Outlet Surge,Small Box,5/16/2011,William,Adam Bellavance,Type - E,
3257,5890,41793,5/15/2009,High,48,1286.87,0.05,Regular Air,384.38,26.48,6.93,219,Alberta,The West Coast,Small Business,Furniture,Office Furnishings,DAX Natural Wood-Tone Poster Frame,Small Box,5/16/2009,William,Adam Bellavance,Type - E,
3258,6063,42949,5/21/2009,Not Specified,49,630.99,0.07,Regular Air,-114.64,12.99,9.44,219,Alberta,The West Coast,Small Business,Technology,Office Machines,Hewlett Packard 6S Scientific Calculator,Medium Box,5/23/2009,William,Adam Bellavance,Type - E,
